1,OM,0,,,,package_weight,22501,23000,487.95,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,23001,23500,497.97,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,23501,24000,507.99,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,24001,24500,518.01,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,24501,25000,528.03,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,25001,25500,538.05,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,25501,26000,548.07,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,26001,26500,558.09,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,26501,27000,568.11,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,27001,27500,578.14,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,27501,28000,588.16,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,28001,28500,598.18,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,28501,29000,608.2,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,29001,29500,618.22,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,29501,30000,628.24,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,1,500,37.35,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,501,1000,47.27,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,1001,1500,57.19,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,1501,2000,67.11,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,2001,2500,77.12,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,2501,3000,87.14,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,3001,3500,97.16,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,3501,4000,107.18,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,4001,4500,117.2,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,4501,5000,127.22,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,5001,5500,137.24,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,5501,6000,147.26,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,6001,6500,157.28,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,6501,7000,167.3,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,7001,7500,177.32,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,7501,8000,187.34,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,8001,8500,197.36,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,8501,9000,207.38,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,9001,9500,217.4,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,9501,10000,227.42,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,10001,10500,237.44,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,10501,11000,247.46,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,11001,11500,257.48,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,11501,12000,267.5,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,12001,12500,277.53,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,12501,13000,287.55,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,13001,13500,297.57,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,13501,14000,307.59,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,14001,14500,317.61,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,14501,15000,327.63,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,15001,15500,337.65,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,15501,16000,347.67,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,16001,16500,357.69,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,16501,17000,367.71,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,17001,17500,377.73,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,17501,18000,387.75,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,18001,18500,397.77,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,18501,19000,407.79,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,19001,19500,417.81,0,EMS Shipping (9-15 Working Days),ems
1,EG,0,,,,package_weight,19501,20000,427.83,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,1,500,37.35,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,501,1000,47.27,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,1001,1500,57.19,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,1501,2000,67.11,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,2001,2500,77.12,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,2501,3000,87.14,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,3001,3500,97.16,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,3501,4000,107.18,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,4001,4500,117.2,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,4501,5000,127.22,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,5001,5500,137.24,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,5501,6000,147.26,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,6001,6500,157.28,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,6501,7000,167.3,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,7001,7500,177.32,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,7501,8000,187.34,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,8001,8500,197.36,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,8501,9000,207.38,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,9001,9500,217.4,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,9501,10000,227.42,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,10001,10500,237.44,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,10501,11000,247.46,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,11001,11500,257.48,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,11501,12000,267.5,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,12001,12500,277.53,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,12501,13000,287.55,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,13001,13500,297.57,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,13501,14000,307.59,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,14001,14500,317.61,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,14501,15000,327.63,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,15001,15500,337.65,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,15501,16000,347.67,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,16001,16500,357.69,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,16501,17000,367.71,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,17001,17500,377.73,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,17501,18000,387.75,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,18001,18500,397.77,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,18501,19000,407.79,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,19001,19500,417.81,0,EMS Shipping (9-15 Working Days),ems
1,ET,0,,,,package_weight,19501,20000,427.83,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,1,500,24.33,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,501,1000,30.71,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,1001,1500,37.08,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,1501,2000,43.46,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,2001,2500,49.91,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,2501,3000,56.38,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,3001,3500,62.85,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,3501,4000,69.33,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,4001,4500,75.8,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,4501,5000,82.27,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,5001,5500,88.74,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,5501,6000,95.21,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,6001,6500,101.68,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,6501,7000,108.16,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,7001,7500,114.63,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,7501,8000,121.1,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,8001,8500,127.57,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,8501,9000,134.04,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,9001,9500,140.51,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,9501,10000,146.98,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,10001,10500,153.46,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,10501,11000,159.93,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,11001,11500,166.4,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,11501,12000,172.87,0,EMS Shipping (9-15 Working Days),ems
